  -1.9932624487587929         0.21000657420272781         -8.6172674986663067E-006     1.4276795139630640          3.0794750188871921E-004
  -1.9646737262712932         0.21241393388699240         -8.6795500891480855E-006     1.3994456181913060          3.0255215521373606E-004
  -1.9139440337132032         0.21682352013550590         -8.7919254728783652E-006     1.3496112775606803          2.9300538644054210E-004
  -1.8422508487880491         0.22337490245313321         -8.9548359634169345E-006     1.2797844984200097          2.7957497274467142E-004
  -1.7512731647414914         0.23227739207889128         -9.1685483101890506E-006     1.1922433366059477          2.6264164868083521E-004
  -1.6431430735586139         0.24382082940069433         -9.4327144926866379E-006     1.0898617006081763          2.4268777466244322E-004
  -1.5203949344691035         0.25838897103069786         -9.7456192859228787E-006    0.97602288660346082          2.2028474222417560E-004
  -1.3859058097465633         0.27647573828285527         -1.0102971651797967E-005    0.85451303632686904          1.9607780734044663E-004
  -1.2428279855495163         0.29870302738911936         -1.0496001822758399E-005    0.72939333433353826          1.7076835938956386E-004
  -1.0945150703095916         0.32583659496408091         -1.0908524259121244E-005    0.60485003048078667          1.4509368708241223E-004
 -0.94444338293840846         0.35879220325446554         -1.1312531366408279E-005    0.48502136499952297          1.1980430280827873E-004
 -0.79613046769848383         0.39861600187216117         -1.1661889150438441E-005    0.37380078815096229          9.5638808877504956E-005
 -0.65305264350143677         0.44640855771606419         -1.1884090980160912E-005    0.27461695778256323          7.3296149565068119E-005
 -0.51856351877889650         0.50313862939661858         -1.1871490537171484E-005    0.19019363190843275          5.3404790806762006E-005
 -0.39581537968938618         0.56926233097296253         -1.1477530720546378E-005    0.12229800631321576          3.6487695592790837E-005
 -0.28768528850650854         0.64404314520078887         -1.0532897321571544E-005     7.1496771345488944E-002     2.2920537528085300E-005
 -0.19670760445995084         0.72451650695660663         -8.9126878497487531E-006     3.6960054103386979E-002     1.2878072244341217E-005
 -0.12501441953479675         0.80428558783225879         -6.6929081719626275E-006     1.6394006223453658E-002     6.2617773797430386E-006
  -7.4284726976706739E-002    0.87291466036735033         -4.3526024686189690E-006     6.2555760084934409E-003     2.6150697520029618E-006
  -4.5696004489207298E-002    0.91742954635132512         -2.7078910768386471E-006     2.4873038889748054E-003     1.1115398221880209E-006
  -3.8751991658699844E-002    0.92899740157641397         -2.2802744489838331E-006     1.8118605501111973E-003     8.2500064178066361E-007
  -3.7878817561813521E-002    0.93047462555977989         -2.2260220073517946E-006     1.7339624723745886E-003     7.9145896959941566E-007
  -3.6341052988118183E-002    0.93308875003666614         -2.1302822714272599E-006     1.6006574367391545E-003     7.3379265500660739E-007
