   1.0618886748770468E-007     1.0927070370770715E-007     1.2647237796278853E-012    -1.9444587557349820E-015     4.1408588195269419E-019
   2.4778588109692281E-007     2.5497724392637159E-007     2.9511616408537608E-012    -1.0587511008233156E-014     2.2546869935898116E-018
   4.2644296641369816E-007     4.3881954905496747E-007     5.0789866973437196E-012    -3.1359034188223217E-014     6.6781465033159748E-018
   6.1803672524754472E-007     6.3597412931864659E-007     7.3608854264395228E-012    -6.5867220653932088E-014     1.4026959548640687E-017
   7.9669381056432006E-007     8.1981668909551085E-007     9.4887039609791998E-012    -1.0945199062526786E-013     2.3308737444222091E-017
   9.3829082417353814E-007     9.6552360571044516E-007     1.1175132182326625E-011    -1.5181536250626204E-013     3.2330431643181287E-017
   1.0237414724406042E-006     1.0534545263722974E-006     1.2192853146952957E-011    -1.8072630914498411E-013     3.8487312112238073E-017
   1.0637392347176587E-006     1.0946132648729535E-006     1.2669228001040640E-011    -1.9512420296261649E-013     4.1553493449343007E-017
   1.1446272701630435E-006     1.1778491776344677E-006     1.3632607064850627E-011    -2.2592743185189871E-013     4.8113368408936183E-017
   1.2848116755708522E-006     1.3221026719862101E-006     1.5302206245219520E-011    -2.8465560642680295E-013     6.0620181000702726E-017
   1.4755177075220877E-006     1.5183443898161111E-006     1.7573515936092854E-011    -3.7543058488564083E-013     7.9951768615929909E-017
   1.7047668526655737E-006     1.7542482096070272E-006     2.0303869530205742E-011    -5.0115352577439701E-013     1.0672602714839451E-016
   1.9581556314147402E-006     2.0149926268956983E-006     2.3321719738470139E-011    -6.6120362324805996E-013     1.4081081902409597E-016
   2.2197631352302313E-006     2.2841946104593530E-006     2.6437447990200852E-011    -8.4967744477467999E-013     1.8094899558020093E-016
   2.4731519139793978E-006     2.5449395301142724E-006     2.9455285330067721E-011    -1.0547327125648808E-012     2.2461861729349637E-016
   2.7024010591228836E-006     2.7808442303619590E-006     3.2185616371283466E-011    -1.2593325824833694E-012     2.6819143343601010E-016
   2.8931070910741195E-006     2.9770869889357318E-006     3.4456899402657864E-011    -1.4433440301907174E-012     3.0737975503122846E-016
   3.0332914964819278E-006     3.1213414268904661E-006     3.6126474412230204E-011    -1.5866061747841853E-012     3.3788991514667889E-016
   3.1141795319273128E-006     3.2045779529630136E-006     3.7089837765083603E-011    -1.6723537149600420E-012     3.5615137620852290E-016
   1.5654307953090127E-004     1.6113346047807677E-004     1.8632352490004089E-009    -4.2258409038067082E-009     9.0151935129233088E-013
   8.0748961498394722E-004     8.3218192146403721E-004     9.5842280940585518E-009    -1.1244443455483265E-007     2.4166665001010927E-011
   1.9625715753522656E-003     2.0269758613327945E-003     2.3170836564686346E-008    -6.6427164576274628E-007     1.4467068413536931E-010
   3.5949785625140548E-003     3.7243900682296703E-003     4.2092655180496823E-008    -2.2290767786638229E-006     4.9476815432771163E-010
   5.6664809970682177E-003     5.8935329923752488E-003     6.5553962619586986E-008    -5.5385678794111149E-006     1.2598553486367054E-009
   8.1285325373038116E-003     8.4939824517930671E-003     9.2474456298551980E-008    -1.1397923992397663E-005     2.6710942422673839E-009
   1.0923427479131411E-002     1.1475907770481254E-002     1.2147143981420750E-007    -2.0584220462170863E-005     4.9944502850364528E-009
   1.3985656994022450E-002     1.4780307205494900E-002     1.5085555151439519E-007    -3.3742204721205513E-005     8.5149777991989997E-009
   1.7243445585378766E-002     1.8339435566710298E-002     1.7865418873258630E-007    -5.1288008668113808E-005     1.3515198602871772E-008
   2.0620433779957387E-002     2.2077489604529391E-002     2.0268052210859119E-007    -7.3330904129993683E-005     2.0246527769843391E-008
   2.4037468067046600E-002     2.5911615661240114E-002     2.2066824257754492E-007    -9.9621694160935900E-005     2.8893158031452931E-008
   2.7414456261625222E-002     2.9753295088078273E-002     2.3049005948402562E-007    -1.2953386002917912E-004     3.9528850218348221E-008
   3.0672244852981537E-002     3.3510145512577041E-002     2.3046735100467030E-007    -1.6208035071929976E-004     5.2068983796068013E-008
   3.3734474367872580E-002     3.7088149077183302E-002     2.1975465885746638E-007    -1.9596524291772772E-004     6.6223261372593532E-008
   3.6529369309700174E-002     4.0394282248975587E-002     1.9874350500869487E-007    -2.2966587046215531E-004     8.1458614582251935E-008
   3.8991420849935773E-002     4.3339477183169592E-002     1.6938014797707813E-007    -2.6153793918739100E-004     9.6986358522900114E-008
   4.1062923284489933E-002     4.5841795367538608E-002     1.3524967162090241E-007    -2.8993406163371082E-004     1.1179041288103696E-007
   4.2695330271651719E-002     4.7829646996418902E-002     1.0127767600780361E-007    -3.1332530832491859E-004     1.2471094361689215E-007
   4.3850412232020040E-002     4.9244862037764542E-002     7.2977327328074390E-008    -3.3041578951929605E-004     1.3458648243027488E-007
   4.4501358767473090E-002     5.0045589424063695E-002     5.5328777027901461E-008    -3.4024365679815341E-004     1.4043823884250730E-007
   4.4751725226090291E-002     5.0354179446076980E-002     4.8196620323483956E-008    -3.4406133691180520E-004     1.4274622890885207E-007
   4.5163131606309151E-002     5.0862004923995022E-002     3.6047104943539724E-008    -3.5038007264997611E-004     1.4660976273298165E-007
   4.5893157902309772E-002     5.1765414618485071E-002     1.3123099213302144E-008    -3.6173152625672468E-004     1.5368916953958161E-007
   4.6924859605990840E-002     5.3047181963210843E-002    -2.2430221619340685E-008    -3.7807703922417799E-004     1.6420492052981994E-007
   4.8234075143364169E-002     5.4682302686085191E-002    -7.3330945516859209E-008    -3.9933023549941461E-004     1.7846967839913982E-007
   4.9790122617179536E-002     5.6638342216018690E-002    -1.4319651882129207E-007    -4.2533354912707878E-004     1.9688398545248559E-007
   5.1556531298207399E-002     5.8875732765886285E-002    -2.3655674949785278E-007    -4.5583113865638609E-004     2.1992676441308807E-007
   5.3491898784638281E-002     6.1348179473483783E-002    -3.5881586099812160E-007    -4.9044378820128247E-004     2.4813915740908045E-007
   5.5550862061791870E-002     6.4003214632358793E-002    -5.1611724886241201E-007    -5.2864985007549964E-004     2.8209800953646667E-007
   5.7685160984216353E-002     6.6782930032867421E-002    -7.1504430618164466E-007    -5.6977561385261654E-004     3.2237339663563436E-007
   5.9844769539712662E-002     6.9624912628978727E-002    -9.6206772574758111E-007    -6.1299733670088961E-004     3.6946211665107402E-007
   6.1979068462137146E-002     7.2463401230382543E-002    -1.2626293533063346E-006    -6.5735546411851834E-004     4.2368608677047244E-007
   6.4038031739290735E-002     7.5230670409878520E-002    -1.6197476445848533E-006    -7.0177936753683097E-004     4.8504181560012059E-007
   6.5973399225721624E-002     7.7858636430581982E-002    -2.0320651238537836E-006    -7.4511842332390264E-004     5.5298658126989102E-007
   6.7739807906749480E-002     8.0280654363604084E-002    -2.4913765129485891E-006    -7.8617296803449590E-004     6.2615338908590792E-007
   6.9295855380564847E-002     8.2433467712899833E-002    -2.9799400235830535E-006    -8.2371780500771030E-004     7.0200976665467226E-007
   7.0605070917938176E-002     8.4259252678869426E-002    -3.4683453380873975E-006    -8.5651417364393241E-004     7.7653098825638434E-007
   7.1636772621619244E-002     8.5707673123061795E-002    -3.9153693075054495E-006    -8.8331784428867901E-004     8.4406306022064259E-007
   7.2366798917619865E-002     8.6737870382118262E-002    -4.2717817538380736E-006    -9.0291398467255745E-004     8.9768802578601245E-007
   7.2778205297838724E-002     8.7319487291603853E-002    -4.4895624703138077E-006    -9.1423216879364959E-004     9.3044274586876989E-007
   7.2921645400328694E-002     8.7523879353634551E-002    -4.5687156597620842E-006    -9.1823079338388758E-004     9.4234283617103302E-007
   7.3116870257916577E-002     8.7801072558349791E-002    -4.6791564788141849E-006    -9.2372001670871303E-004     9.5896631814079324E-007
   7.3455208065616950E-002     8.8282259731130991E-002    -4.8785622813352167E-006    -9.3337144463864839E-004     9.8902215814604742E-007
   7.3915480808351183E-002     8.8938503853061929E-002    -5.1675394639334318E-006    -9.4681759415820817E-004     1.0327219792742410E-006
   7.4468778109569478E-002     8.9729940560587501E-002    -5.5453781968392288E-006    -9.6355701216710801E-004     1.0902457736595010E-006
   7.5080336889224539E-002     9.0608075420604339E-002    -6.0082959048634850E-006    -9.8299156569834917E-004     1.1616069113916977E-006
   7.5711731722775469E-002     9.1518559363075389E-002    -6.5469671163555809E-006    -1.0044720022888501E-003     1.2464532762673181E-006
   7.6323290502430530E-002     9.2404405980939186E-002    -7.1433875221480304E-006    -1.0273499590709955E-003     1.3438037191838411E-006
   7.6876587803648824E-002     9.3209494033770157E-002    -7.7672555047269954E-006    -1.0510306285661526E-003     1.4517249800646138E-006
   7.7336860546383057E-002     9.3882153562671516E-002    -8.3723132080719935E-006    -1.0750169343415807E-003     1.5669701994932404E-006
   7.7675198354083430E-002     9.4378603719077123E-002    -8.8934372570441027E-006    -1.0989280807487789E-003     1.6846034567046996E-006
   7.7870423211671314E-002     9.4666060821644957E-002    -9.2457327253416798E-006    -1.1223987654926050E-003     1.7973598228569041E-006
   7.7920252735342435E-002     9.4739624746397882E-002    -9.3476070173961230E-006    -1.1405252914795942E-003    -2.9125955835572715E-006
   7.7934451470834484E-002     9.4760614561272882E-002    -9.3610835120071078E-006    -1.1406625719979436E-003    -9.0835533066011346E-006
   7.7959646632546925E-002     9.4797866444044906E-002    -9.3613696462568755E-006    -1.1407286204786384E-003    -1.5213112594963243E-005
   7.7995253420145752E-002     9.4850521207701530E-002    -9.3279856221531402E-006    -1.1408212757856213E-003    -2.1229753926550956E-005
   7.8040437953033504E-002     9.4917360331772213E-002    -9.2430733108640147E-006    -1.1409356856885563E-003    -2.7087418818066342E-005
   7.8094141316802465E-002     9.4996824970098551E-002    -9.0924686682705407E-006    -1.1410686457485289E-003    -3.2745835885768906E-005
   7.8155104808956904E-002     9.5087057504377778E-002    -8.8664983827533011E-006    -1.1412174317906312E-003    -3.8168412918460408E-005
   7.8221899521778576E-002     9.5185953924244199E-002    -8.5606252617672034E-006    -1.1413791559814692E-003    -4.3321990868912427E-005
   7.8292959856196775E-002     9.5291204021839604E-002    -8.1756592998035727E-006    -1.1415507081689801E-003    -4.8176915367186415E-005
   7.8366620225402348E-002     9.5400346398909416E-002    -7.7178860463056102E-006    -1.1417240459793121E-003    -5.2707116190572594E-005
   7.8441154097797630E-002     9.5510825054226020E-002    -7.1986995333689829E-006    -1.1419085163587523E-003    -5.6890003871040775E-005
   7.8514814467003202E-002     9.5620048695023496E-002    -6.6339673977303462E-006    -1.1420873213081552E-003    -6.0706651068161526E-005
   7.8585874801421401E-002     9.5725455353369251E-002    -6.0434829629269044E-006    -1.1422604005987623E-003    -6.4141267674236205E-005
   7.8652669514243073E-002     9.5824564974569842E-002    -5.4495521414635449E-006    -1.1424237594175343E-003    -6.7181198164590470E-005
   7.8713633006397513E-002     9.5915053923909005E-002    -4.8758356900673379E-006    -1.1425733135389737E-003    -6.9816564816968759E-005
   7.8767336370166474E-002     9.5994792580089111E-002    -4.3463594983816720E-006    -1.1427053035570358E-003    -7.2039776849584084E-005
   7.8812520903054226E-002     9.6061895363933447E-002    -3.8839437625193865E-006    -1.1428099158404157E-003    -7.3845296304698546E-005
   7.8848127690653053E-002     9.6114785246280282E-002    -3.5089093964542817E-006    -1.1429026440169503E-003    -7.5229077700572153E-005
   7.8873322852365493E-002     9.6152215264126220E-002    -3.2379707577345163E-006    -1.1429635449630114E-003    -7.6188623791598030E-005
   7.8887521587857543E-002     9.6173310592102906E-002    -3.0832921792618512E-006    -1.1429968660579761E-003    -7.6722475528876599E-005
   7.8899478568231193E-002     9.6191076867468736E-002    -2.9519253066927533E-006    -1.1430240737138712E-003    -7.7168279730684543E-005
   7.8936180428320582E-002     9.6245616394363159E-002    -2.5422717237935109E-006    -1.1431131298569998E-003    -7.8515752988631547E-005
   7.9001978172016304E-002     9.6343416741219184E-002    -1.7841204131095025E-006    -1.1432798735017185E-003    -8.0856575886238463E-005
   7.9096490801854241E-002     9.6483952193891970E-002    -6.4346111654544500E-007    -1.1435264978599323E-003    -8.4064408479670959E-005
   7.9219151715497024E-002     9.6666437495010818E-002     9.2417657759613547E-007    -1.1438545858755182E-003    -8.7984786020237182E-005
   7.9369223649102524E-002     9.6889839260785829E-002     2.9710721879574058E-006    -1.1442657059686876E-003    -9.2454707726689406E-005
   7.9545804197472189E-002     9.7152924228688278E-002     5.5533588504784267E-006    -1.1447554581265672E-003    -9.7316380412049085E-005
   7.9747831444024447E-002     9.7454180501790499E-002     8.7271536011850274E-006    -1.1453423951994113E-003    -1.0242482551511073E-004
   7.9974090401303835E-002     9.7791907573754777E-002     1.2547625305743197E-005    -1.1460132702680839E-003    -1.0765258709836044E-004
   8.0223220336070517E-002     9.8164187708827663E-002     1.7064080944447486E-005    -1.1467755875431197E-003    -1.1288901823860242E-004
   8.0493722959936967E-002     9.8568896022459981E-002     2.2320602778183653E-005    -1.1476325456291714E-003    -1.1804061040821436E-004
   8.0783971443331465E-002     9.9003708374298630E-002     2.8351916761295438E-005    -1.1485868997742317E-003    -1.2302862720470694E-004
   8.1092220200921411E-002     9.9466122444941393E-002     3.5184095373404487E-005    -1.1496412458104704E-003    -1.2778826379797816E-004
   8.1416615390532507E-002     9.9953463896757827E-002     4.2831760125265557E-005    -1.1507973952045230E-003    -1.3226667044252257E-004
   8.1755206062792476E-002    0.10046290258140146          5.1298186715082993E-005    -1.1520571314033912E-003    -1.3642200493720971E-004
   8.2105955894611907E-002    0.10099146279519448          6.0574359250694629E-005    -1.1534204031728209E-003    -1.4022242116218606E-004
   8.2466755436017183E-002    0.10153604021639201          7.0637685980055062E-005    -1.1548867425234058E-003    -1.4364483107753528E-004
   8.2835434796723187E-002    0.10209343892801316          8.1453878018467862E-005    -1.1564538701642048E-003    -1.4667494709036066E-004
   8.3209776696169982E-002    0.10266034542510603          9.2973250619774654E-005    -1.1581183511497420E-003    -1.4930544287759085E-004
   8.3587529798551899E-002    0.10323338244339784          1.0513592150351927E-004    -1.1598744882048537E-003    -1.5153704601175163E-004
   8.3966422252648096E-002    0.10380912284917118          1.1786616610622385E-004    -1.1617151503527650E-003    -1.5337592219983605E-004
   8.4344175355030013E-002    0.10438410388352913          1.3107966681020331E-004    -1.1636311610501405E-003    -1.5483532484270997E-004
   8.4718517254476808E-002    0.10495484969894078          1.4467786252686388E-004    -1.1656112317576181E-003    -1.5593299665922204E-004
   8.5087196615182811E-002    0.10551789221765015          1.5855467403918052E-004    -1.1676423884201751E-003    -1.5669219015013611E-004
   8.5447996156588088E-002    0.10606979548525877          1.7259402365592589E-004    -1.1697094637201000E-003    -1.5714007948215637E-004
   8.5798745988407518E-002    0.10660717348441649          1.8667315599225827E-004    -1.1717955122033097E-003    -1.5730750597834682E-004
   8.6137336660667488E-002    0.10712671469339288          2.0066255389219735E-004    -1.1738820508933356E-003    -1.5722802954257065E-004
   8.6461731850278584E-002    0.10762520201422378          2.1442901658726431E-004    -1.1759492606249801E-003    -1.5693740223036225E-004
   8.6769980607868530E-002    0.10809954072401375          2.2783704776743849E-004    -1.1779762846221916E-003    -1.5647288974756680E-004
   8.7060229091263028E-002    0.10854675089328526          2.4075103812917480E-004    -1.1799415545557697E-003    -1.5587248417840558E-004
   8.7330731715129478E-002    0.10896408408871264          2.5303707978610037E-004    -1.1818231379869797E-003    -1.5517422546125481E-004
   8.7579861649896160E-002    0.10934887546297427          2.6456499861335402E-004    -1.1835991930820473E-003    -1.5441547224152229E-004
   8.7806120607175547E-002    0.10969870080102691          2.7521034751477376E-004    -1.1852483508788530E-003    -1.5363223260296609E-004
   8.8008147853727806E-002    0.11001135453187819          2.8485636708710165E-004    -1.1867501608866992E-003    -1.5285849920169132E-004
   8.8184728402097470E-002    0.11028485412208340          2.9339571975578167E-004    -1.1880855155944412E-003    -1.5212564497327533E-004
   8.8334800335702970E-002    0.11051746157060489          3.0073235595126299E-004    -1.1892370390573336E-003    -1.5146188243759422E-004
   8.8457461249345753E-002    0.11070769581137514          3.0678270138543093E-004    -1.1901895091777264E-003    -1.5089171670973049E-004
   8.8551973879183690E-002    0.11085434493490329          3.1147770235986829E-004    -1.1909301993566143E-003    -1.5043560882302610E-004
   8.8617771622879413E-002    0.11095647472811583          3.1476337201953564E-004    -1.1914491189816043E-003    -1.5010952793937304E-004
   8.8654473482968801E-002    0.11101345480805687          3.1660225209875813E-004    -1.1917394101916576E-003    -1.4992461685351088E-004
   8.8706794254991742E-002    0.11109469886534673          3.1923130007877092E-004    -1.1921542864128136E-003    -1.4965728320576972E-004
   8.8892264302076557E-002    0.11138285089679346          3.2862030264129490E-004    -1.1936462111876429E-003    -1.4867407804515989E-004
   8.9221374442323712E-002    0.11189474599715217          3.4554947623211891E-004    -1.1963599956525410E-003    -1.4679524421993786E-004
   8.9686485759891091E-002    0.11261917230339297          3.7005894444545212E-004    -1.2003338389719891E-003    -1.4385392215167177E-004
   9.0276705744402871E-002    0.11354118188181890          4.0214315644331234E-004    -1.2056087212144045E-003    -1.3965316393236359E-004
   9.0978202396159294E-002    0.11463979937657046          4.4169246754787752E-004    -1.2122199996560503E-003    -1.3400290574143745E-004
   9.1774533996721738E-002    0.11589102208681540          4.8843949550140837E-004    -1.2201823781101448E-003    -1.2675684082129988E-004
   9.2647035533143768E-002    0.11726690174771388          5.4190079373626595E-004    -1.2294762805429551E-003    -1.1784385350202158E-004
   9.3575256470690871E-002    0.11873638645838690          6.0133385357596632E-004    -1.2400331021628268E-003    -1.0729092882684311E-004
   9.4537440191382285E-002    0.12026588894981044          6.6570597962035158E-004    -1.2517220096906457E-003    -9.5235627447040009E-005
   9.5511033989951019E-002    0.12182001774889581          7.3369379635098526E-004    -1.2643407077103737E-003    -8.1928538107150045E-005
   9.6473217710642434E-002    0.12336235709458603          8.0369385926599567E-004    -1.2776118132001950E-003    -6.7724958179981855E-005
   9.7401438648189537E-002    0.12485636964684993          8.7385657057033003E-004    -1.2911828045603653E-003    -5.3068094168550210E-005
   9.8273940184611566E-002    0.12626613788577926          9.4216281468015414E-004    -1.3046427651152402E-003    -3.8466093835428645E-005
   9.9070271785174011E-002    0.12755745564121002          1.0064982230469843E-003    -1.3175330084032541E-003    -2.4463305337821731E-005
   9.9771768436930433E-002    0.12869865541909603          1.0647411932665739E-003    -1.3293750121968887E-003    -1.1608794327044808E-005
  0.10036198842144221         0.12966149130996307          1.1148880175162086E-003    -1.3396969822191665E-003    -4.2597221951135543E-007
  0.10082709973900959         0.13042194881342070          1.1551387929117313E-003    -1.3480654804943486E-003     8.6183143243314533E-006
  0.10115620987925675         0.13096095408005801          1.1840114283258954E-003    -1.3541140405283021E-003     1.5139515264588150E-005
  0.10134167992634156         0.13126503724511049          1.2004261236739965E-003    -1.3575710872528756E-003     1.8858418802240454E-005
  0.10142909998832507         0.13140844424537901          1.2081992626073613E-003    -1.3592135833008032E-003     2.0622191738951935E-005
  0.10161457003540988         0.13171288286367411          1.2247653374324867E-003    -1.3627198728653703E-003     2.4387208702919762E-005
  0.10194368017565704         0.13225371244454381          1.2544130844067670E-003    -1.3690196119398894E-003     3.1144510429143368E-005
  0.10240879149322442         0.13301935001545129          1.2968636269182886E-003    -1.3780986612395543E-003     4.0859035556899028E-005
  0.10299901147773620         0.13399314304669990          1.3516637666377111E-003    -1.3899207373424983E-003     5.3460287068844031E-005
  0.10370050812949262         0.13515375894975212          1.4181534329112621E-003    -1.4044144298848212E-003     6.8827576453378504E-005
  0.10449683973005507         0.13647552813365729          1.4954195750303515E-003    -1.4214559248064041E-003     8.6774504356197017E-005
  0.10536934126647710         0.13792892746597105          1.5822631024577473E-003    -1.4408540346244236E-003     1.0703532335887933E-004
  0.10629756220402420         0.13948113175383564          1.6771717457945271E-003    -1.4623339606021403E-003     1.2925625557699645E-004
  0.10725974592471561         0.14109665940355670          1.7782979469512920E-003    -1.4855276090131181E-003     1.5299411076541601E-004
  0.10823333972328435         0.14273816797416700          1.8834770459256953E-003    -1.5099686171356178E-003     1.7772054450433298E-004
  0.10919552344397576         0.14436717668398336          1.9902535788841264E-003    -1.5350948439544923E-003     2.0283446854237568E-004
  0.11012374438152286         0.14594506606145929          2.0959368734165813E-003    -1.5602596229049401E-003     2.2768061755186499E-004
  0.11099624591794489         0.14743397060001215          2.1976804422512001E-003    -1.5847515015171578E-003     2.5157305614705093E-004
  0.11179257751850734         0.14879775742400816          2.2925823561676150E-003    -1.6078218046825532E-003     2.7382202189526816E-004
  0.11249407417026376         0.15000298764205963          2.3778003564459390E-003    -1.6287181284007247E-003     2.9376236608195548E-004
  0.11308429415477554         0.15101983867361402          2.4506756357351254E-003    -1.6467221454353493E-003     3.1078161906187299E-004
  0.11354940547234292         0.15182295985461916          2.5088632937535034E-003    -1.6611873750781469E-003     3.2434646493952453E-004
  0.11387851561259008         0.15239219946388344          2.5504417286205108E-003    -1.6715767108605273E-003     3.3402557940533616E-004
  0.11406398565967489         0.15271333909955087          2.5740186517083964E-003    -1.6774944384451468E-003     3.3950966229646240E-004
  0.11414968787145467         0.15286147954787144          2.5849441636605487E-003    -1.6802477873282904E-003     3.4205105869261078E-004
  0.11432786875056269         0.15317068325674169          2.6077457382071506E-003    -1.6859871452620161E-003     3.4734835193385807E-004
  0.11464404451605320         0.15371937389044663          2.6484465282292421E-003    -1.6962424059395651E-003     3.5679395883154221E-004
  0.11509087646951331         0.15449609575759474          2.7065006619649726E-003    -1.7109127382002943E-003     3.7024276494010172E-004
  0.11565790018768457         0.15548391611047360          2.7810729404179665E-003    -1.7298380737658930E-003     3.8747534389131969E-004
  0.11633182728300759         0.15666113237446436          2.8710193767266540E-003    -1.7527879089198289E-003     4.0819451926192357E-004
  0.11709686221387611         0.15800166372217717          2.9748626166337293E-003    -1.7794473478099100E-003     4.3202065150655414E-004
  0.11793507352198929         0.15947552237242105          3.0907683034443632E-003    -1.8094036774401188E-003     4.5848972905550907E-004
  0.11882681440014295         0.16104938985070597          3.2165328170731360E-003    -1.8421363015498561E-003     4.8705516737467219E-004
  0.11975118328833233         0.16268727531073093          3.3495868072492734E-003    -1.8770116320312358E-003     5.1709420886762866E-004
  0.12068651382633432         0.16435128257478601          3.4870200579688610E-003    -1.9132846767382146E-003     5.4791915729972306E-004
  0.12161088271452369         0.16600243567387493          3.6256284927707926E-003    -1.9501085000584535E-003     5.7879366997897321E-004
  0.12250262359267736         0.16760157911379642          3.7619870161861198E-003    -1.9865515057626089E-003     6.0895255915899575E-004
  0.12334083490079054         0.16911030864295365          3.8925433954113946E-003    -2.0216217081143284E-003     6.3762486823462183E-004
  0.12410586983165905         0.17049190042557594          4.0137414319228936E-003    -2.0542948679286416E-003     6.6405816895650030E-004
  0.12477979692698207         0.17171218728275894          4.1221660725406263E-003    -2.0835411435834940E-003     6.8754203830792419E-004
  0.12534682064515335         0.17274032063984635          4.2147355740816874E-003    -2.1083449113280420E-003     7.0742818054266932E-004
  0.12579365259861344         0.17354963562307904          4.2889343420402116E-003    -2.1277407825029591E-003     7.2314474925428470E-004
  0.12610982836410395         0.17411982612280877          4.3429288272278229E-003    -2.1410679345033653E-003     7.3422716679479656E-004
  0.12628800924321198         0.17444236169502852          4.3738265888748499E-003    -2.1487963091369644E-003     7.4047632495705508E-004
  0.12633171927420372         0.17452539273918249          4.3802256792572127E-003    -2.1513665666447906E-003     7.4210852556496221E-004
  0.12633900844218052         0.17453928567992477          4.3812557699943180E-003    -2.1518063949297695E-003     7.4238325625070685E-004
