  -1.9932624487587929        -0.35900716657360049          6.9779830204796521E-004    -5.9527488331797560E-003    -2.2220065203035485E-004     1.6593497692377546E-002    -4.4234305109595732E-003
  -1.9646737262712932        -0.35795275061799259          6.9442748496685775E-004    -5.9980203224654013E-003    -2.2462220681506036E-004     1.6091495856292694E-002    -4.3505159353886208E-003
  -1.9139440337132032        -0.35601983503796686          6.8829582228445516E-004    -6.0798450413313788E-003    -2.2904587329018589E-004     1.5210826186362289E-002    -4.2213921263764866E-003
  -1.8422508487880491        -0.35314461091280896          6.7928458971020270E-004    -6.1988068349871127E-003    -2.3558910391602506E-004     1.3989112272995059E-002    -4.0394991030167672E-003
  -1.7512731647414914        -0.34923142249662692          6.6721955799324366E-004    -6.3555228360439534E-003    -2.4442312638414860E-004     1.2479439688205935E-002    -3.8097285146033197E-003
  -1.6431430735586139        -0.34414795737510956          6.5186515308670635E-004    -6.5503797746632262E-003    -2.5577535524346802E-004     1.0748491849868372E-002    -3.5382756280706545E-003
  -1.5203949344691035        -0.33771933342950616          6.3291848449494384E-004    -6.7830720439693553E-003    -2.6992868033933831E-004     8.8742436072181720E-003    -3.2324763536983924E-003
  -1.3859058097465633        -0.32972103564932664          6.1000315092589344E-004    -7.0518495941665395E-003    -2.8721422520488192E-004     6.9430209361201070E-003    -2.9006121690534734E-003
  -1.2428279855495163        -0.31987135890189172          5.8266451039802310E-004    -7.3523196427866559E-003    -3.0798994963152478E-004     5.0458344048494794E-003    -2.5516838961106049E-003
  -1.0945150703095916        -0.30782497760314453          5.5037016548385568E-004    -7.6755774772835350E-003    -3.3259077558410130E-004     3.2738785418659822E-003    -2.1951571211138222E-003
 -0.94444338293840846        -0.29317107619022914          5.1252332145502186E-004    -8.0053735166804880E-003    -3.6122407568126995E-004     1.7130723384536971E-003    -1.8406831458319835E-003
 -0.79613046769848383        -0.27544277355886831          4.6850409343094501E-004    -8.3140113731110347E-003    -3.9376431378102466E-004     4.3752119574736603E-004    -1.4978009968637698E-003
 -0.65305264350143677        -0.25415020443384412          4.1776731106586375E-004    -8.5568734203691713E-003    -4.2936990200185664E-004    -4.9815458155566127E-004    -1.1756286596907185E-003
 -0.51856351877889650        -0.22885840600856461          3.6004795239999107E-004    -8.6662744424232819E-003    -4.6580931803431218E-004    -1.0674756497947011E-003    -8.8255539907359506E-004
 -0.39581537968938618        -0.19934285413584105          2.9575692673514716E-004    -8.5475667967121437E-003    -4.9838210184833349E-004    -1.2810835319597951E-003    -6.2594930426334682E-004
 -0.28768528850650854        -0.16586585325742217          2.2667113447655507E-004    -8.0853997635106957E-003    -5.1851061300731854E-004    -1.1942201800216894E-003    -4.1188364592555533E-004
 -0.19670760445995084        -0.12961094400963305          1.5693933933619078E-004    -7.1766452438275959E-003    -5.1293641012383222E-004    -9.0845111025570008E-004    -2.4482051676493242E-004
 -0.12501441953479675         -9.3250247919333243E-002     9.3942352197734291E-005    -5.8138678725633466E-003    -4.6696097031546062E-004    -5.5917570603602497E-004    -1.2696357244891435E-004
  -7.4284726976706739E-002    -6.1413492802642695E-002     4.7195395792209856E-005    -4.2232489843866006E-003    -3.7902615390993073E-004    -2.7745856316584036E-004    -5.6568843248245798E-005
  -4.5696004489207298E-002    -4.0356598001343738E-002     2.2743667281809769E-005    -2.9535828290912025E-003    -2.8692495490359910E-004    -1.3055762737056219E-004    -2.5227825140028327E-005
  -3.8751991658699844E-002    -3.4817055159186205E-002     1.7458252675908359E-005    -2.5894573599887548E-003    -2.5707837905673370E-004    -9.9394855311004440E-005    -1.8977484997711163E-005
  -3.7878817561813521E-002    -3.4107383129667226E-002     1.6821161063903483E-005    -2.5418835476512490E-003    -2.5306616813337022E-004    -9.5661019846298857E-005    -1.8237719084947574E-005
  -3.6341052988118183E-002    -3.2850230597005856E-002     1.5715873069093100E-005    -2.4570895982293337E-003    -2.4585027500812699E-004    -8.9196061578668289E-005    -1.6961489089754728E-005
  -3.4193920287115744E-002    -3.1079016942292235E-002     1.4210260210759432E-005    -2.3364934118622824E-003    -2.3544479309585870E-004    -8.0417339112495137E-005    -1.5237958193269499E-005
  -3.1514978014305112E-002    -2.8842575495282363E-002     1.2398169008156017E-005    -2.1823268973863558E-003    -2.2189801841081947E-004    -6.9897685016329629E-005    -1.3187078782291206E-005
  -2.8401039233579353E-002    -2.6204959533951140E-002     1.0393775435883597E-005    -1.9977748274127329E-003    -2.0531910307129922E-004    -5.8326578339766055E-005    -1.0949648877545661E-005
  -2.4964646007752278E-002    -2.3245202343328004E-002     8.3238546778969010E-006    -1.7871426204699465E-003    -1.8591322258968495E-004    -4.6458229526743411E-005    -8.6752560033971013E-006
  -2.1329996835242369E-002    -2.0056645093816706E-002     6.3176658825007119E-006    -1.5560112059118270E-003    -1.6402172585669689E-004    -3.5046279364462325E-005    -6.5086060690094848E-006
  -1.7628456412757631E-002    -1.6745587234158484E-002     4.4947242487972641E-006    -1.3113392417112939E-003    -1.4016245448358381E-004    -2.4768810225082787E-005    -4.5752788508127402E-006
  -1.3993807240247723E-002    -1.3429017956549412E-002     2.9514450992681135E-006    -1.0614661275130724E-003    -1.1506260516783448E-004    -1.6151626481133333E-005    -2.9684201049050093E-006
  -1.0557414014420648E-002    -1.0231218563478755E-002     1.7485772672954956E-006    -8.1596695280482907E-004    -8.9673616924602637E-005    -9.5022565891245541E-006    -1.7383574297867587E-006
  -7.4434752336948896E-003    -7.2791107759471859E-003     9.0226876286682229E-007    -5.8531784911932869E-004    -6.5155886950423706E-005    -4.8703402125816630E-006    -8.8744210743587630E-007
  -4.7645329608842577E-003    -4.6963805731617620E-003     3.8205909734141280E-007    -3.8035149101377702E-004    -4.2822445263620819E-005    -2.0497964754168553E-006    -3.7227599864924698E-007
  -2.6174002598818163E-003    -2.5966312693101040E-003     1.1845296115625317E-007    -2.1151925815054442E-004    -2.4036766342441963E-005    -6.3228752879655565E-007    -1.1454349811550505E-007
  -1.0796356861864746E-003    -1.0760768505526808E-003     2.0553869399340183E-008    -8.8023962088686354E-005    -1.0071012348780924E-005    -1.0930130334249721E-007    -1.9766062246736144E-008
  -2.0646158930015882E-004    -2.0633091283534969E-004     7.6018246103644506E-010    -1.6918419233860537E-005    -1.9432336820622517E-006    -4.0336643800425146E-009    -7.2873957645240381E-010
