   1.0637392347176587E-006     9.9360615805029449E-007    -3.9182653125239139E-011
   1.1446272701630435E-006     1.0691613312483552E-006    -4.2162168411493382E-011
   1.2848116755708522E-006     1.2001035755542824E-006    -4.7325874913028689E-011
   1.4755177075220877E-006     1.3782367238517131E-006    -5.4350563026082575E-011
   1.7047668526655737E-006     1.5923720602344848E-006    -6.2795012103149896E-011
   1.9581556314147402E-006     1.8290557547546884E-006    -7.2128674750260542E-011
   2.2197631352302313E-006     2.0734165488870817E-006    -8.1765103598665806E-011
   2.4731519139793978E-006     2.3101006461645520E-006    -9.1098817856577716E-011
   2.7024010591228836E-006     2.5242366884274734E-006    -9.9543357387029077E-011
   2.8931070910741195E-006     2.7023706711104905E-006    -1.0656815242074433E-010
   3.0332914964819278E-006     2.8333136719221789E-006    -1.1173195586358587E-010
   3.1141795319273128E-006     2.9088693368242028E-006    -1.1471153415580608E-010
   1.5654307953090127E-004     1.4625965465385756E-004    -5.7710538404335907E-009
   8.0748961498394722E-004     7.5525762283322538E-004    -2.9872962528263658E-008
   1.9625715753522656E-003     1.8391397353708231E-003    -7.3058757629946792E-008
   3.5949785625140548E-003     3.3780281468609496E-003    -1.3501564971403553E-007
   5.6664809970682177E-003     5.3429421201352514E-003    -2.1523114266112821E-007
   8.1285325373038116E-003     7.6960913772750449E-003    -3.1295020123271796E-007
   1.0923427479131411E-002     1.0391087734510654E-002    -4.2711355765459675E-007
   1.3985656994022450E-002     1.3373279271768648E-002    -5.5628733725569689E-007
   1.7243445585378766E-002     1.6580269604461347E-002    -6.9859047569952188E-007
   2.0620433779957387E-002     1.9942675739379023E-002    -8.5162856473855756E-007
   2.4037468067046600E-002     2.3385172415451537E-002    -1.0124454695380119E-006
   2.7414456261625222E-002     2.6827859845272976E-002    -1.1775063867803886E-006
   3.0672244852981537E-002     3.0187973637925261E-002    -1.3427269252485142E-006
   3.3734474367872580E-002     3.3381930149218114E-002    -1.5035609980865067E-006
   3.6529369309700174E-002     3.6327668545972809E-002    -1.6551546383990265E-006
   3.8991420849935773E-002     3.8947214887155142E-002    -1.7925629428484295E-006
   4.1062923284489933E-002     4.1169357521322912E-002    -1.9110146283211666E-006
   4.2695330271651719E-002     4.2932293189548186E-002    -2.0061968150794673E-006
   4.3850412232020040E-002     4.4186094009680224E-002    -2.0745270167534493E-006
   4.4501358767473090E-002     4.4895011441668478E-002    -2.1133916123233777E-006
   4.4751725226090291E-002     4.5168125282540238E-002    -2.1284080735319039E-006
   4.5163131606309151E-002     4.5617455766201347E-002    -2.1531657384339833E-006
   4.5893157902309772E-002     4.6416450632664481E-002    -2.1973488033820430E-006
   4.6924859605990840E-002     4.7549288514018212E-002    -2.2603358309645574E-006
   4.8234075143364169E-002     4.8993067873391305E-002    -2.3411774337876004E-006
   4.9790122617179536E-002     5.0718177244378881E-002    -2.4385660105261324E-006
   5.1556531298207399E-002     5.2688637444631849E-002    -2.5507936171519694E-006
   5.3491898784638281E-002     5.4862554082846168E-002    -2.6757110665310568E-006
   5.5550862061791870E-002     5.7192711002757204E-002    -2.8106979905914765E-006
   5.7685160984216353E-002     5.9627325945764031E-002    -2.9526559562607405E-006
   5.9844769539712662E-002     6.2110983905320008E-002    -3.0980389909359964E-006
   6.1979068462137146E-002     6.4585755366257935E-002    -3.2429365904343694E-006
   6.4038031739290735E-002     6.6992494867521526E-002    -3.3832216843591423E-006
   6.5973399225721624E-002     6.9272303911047287E-002    -3.5147681773949777E-006
   6.7739807906749480E-002     7.1368118488930071E-002    -3.6337270082545353E-006
   6.9295855380564847E-002     7.3226374070033906E-002    -3.7368272027246889E-006
   7.0605070917938176E-002     7.4798684071949686E-002    -3.8216409521028267E-006
   7.1636772621619244E-002     7.6043446780162116E-002    -3.8867287283965499E-006
   7.2366798917619865E-002     7.6927310184938938E-002    -3.9315816562499672E-006
   7.2778205297838724E-002     7.7425709456654404E-002    -3.9562903894273420E-006
   7.2921645400328694E-002     7.7600793385921032E-002    -3.9648634098285427E-006
   7.3116870257916577E-002     7.7838114570025582E-002    -3.9763858618538846E-006
   7.3455208065616950E-002     7.8249845187805200E-002    -3.9961008587060139E-006
   7.3915480808351183E-002     7.8810853485435609E-002    -4.0223560695757906E-006
   7.4468778109569478E-002     7.9486611281165437E-002    -4.0529433606825912E-006
   7.5080336889224539E-002     8.0235268134325952E-002    -4.0853073611426535E-006
   7.5711731722775469E-002     8.1010137234666713E-002    -4.1168089112797758E-006
   7.6323290502430530E-002     8.1762542197683988E-002    -4.1450280239841818E-006
   7.6876587803648824E-002     8.2444871349777349E-002    -4.1680714592317388E-006
   7.7336860546383057E-002     8.3013651699750932E-002    -4.1848353224298601E-006
   7.7675198354083430E-002     8.3432436048748018E-002    -4.1951680056262885E-006
   7.7870423211671314E-002     8.3674348421171912E-002    -4.1998908070598450E-006
   7.7920252735342435E-002     8.3736127125656520E-002    -4.2007550432088785E-006
   7.7934451470834484E-002     8.3753733132185315E-002    -4.2005207164521123E-006
   7.7959646632546925E-002     8.3784977223248389E-002    -4.1995410400536019E-006
   7.7995253420145752E-002     8.3829136383764921E-002    -4.1973653818533962E-006
   7.8040437953033504E-002     8.3885186664128961E-002    -4.1936355630019629E-006
   7.8094141316802465E-002     8.3951818577849446E-002    -4.1881084280817169E-006
   7.8155104808956904E-002     8.4027472347255175E-002    -4.1806700869849703E-006
   7.8221899521778576E-002     8.4110382469718664E-002    -4.1713411638637260E-006
   7.8292959856196775E-002     8.4198611005173396E-002    -4.1602720546531008E-006
   7.8366620225402348E-002     8.4290094092824605E-002    -4.1477295134681872E-006
   7.8441154097797630E-002     8.4382689041285167E-002    -4.1340776509179491E-006
   7.8514814467003202E-002     8.4474224407726228E-002    -4.1197547487651110E-006
   7.8585874801421401E-002     8.4562554004125878E-002    -4.1052439458327238E-006
   7.8652669514243073E-002     8.4645600442728494E-002    -4.0910507928431873E-006
   7.8713633006397513E-002     8.4721418504936891E-002    -4.0776761417637388E-006
   7.8767336370166474E-002     8.4788225520645188E-002    -4.0655909710127394E-006
   7.8812520903054226E-002     8.4844442916093929E-002    -4.0552198192510976E-006
   7.8848127690653053E-002     8.4888751166911677E-002    -4.0469249784063775E-006
   7.8873322852365493E-002     8.4920106903805220E-002    -4.0409940157674897E-006
   7.8887521587857543E-002     8.4937778265006952E-002    -4.0376296658406620E-006
   7.8899478568231193E-002     8.4952660577683928E-002    -4.0347845358805503E-006
   7.8936180428320582E-002     8.4998346647522593E-002    -4.0259888933098281E-006
   7.9001978172016304E-002     8.5080268152970623E-002    -4.0099942646389492E-006
   7.9096490801854241E-002     8.5197978922252865E-002    -3.9865586456525083E-006
   7.9219151715497024E-002     8.5350812865520154E-002    -3.9554508893850829E-006
   7.9369223649102524E-002     8.5537893651178726E-002    -3.9165457541731846E-006
   7.9545804197472189E-002     8.5758178559087420E-002    -3.8699014600338692E-006
   7.9747831444024447E-002     8.6010387939180477E-002    -3.8158253017099747E-006
   7.9974090401303835E-002     8.6293085839600228E-002    -3.7549226751759055E-006
   8.0223220336070517E-002     8.6604654987431265E-002    -3.6880920646561231E-006
   8.0493722959936967E-002     8.6943304641551880E-002    -3.6165350201021255E-006
   8.0783971443331465E-002     8.7307079470027263E-002    -3.5417001152383178E-006
   8.1092220200921411E-002     8.7693875302648910E-002    -3.4652516830934759E-006
   8.1416615390532507E-002     8.8101447610805933E-002    -3.3889826641166990E-006
   8.1755206062792476E-002     8.8527421476547560E-002    -3.3147629418013585E-006
   8.2105955894611907E-002     8.8969304568841820E-002    -3.2444378347535176E-006
   8.2466755436017183E-002     8.9424496560817190E-002    -3.1797800186252431E-006
   8.2835434796723187E-002     8.9890326072266213E-002    -3.1223773174608737E-006
   8.3209776696169982E-002     9.0364022052615678E-002    -3.0736229188728378E-006
   8.3587529798551899E-002     9.0842764515681296E-002    -3.0346119256014972E-006
   8.3966422252648096E-002     9.1323692392265468E-002    -3.0061435505522279E-006
   8.4344175355030013E-002     9.1803917234724405E-002    -2.9886670077367147E-006
   8.4718517254476808E-002     9.2280540655014828E-002    -2.9822946509070597E-006
   8.5087196615182811E-002     9.2750671959482486E-002    -2.9867983536556605E-006
   8.5447996156588088E-002     9.3211448303156516E-002    -3.0016261233825863E-006
   8.5798745988407518E-002     9.3660049956360597E-002    -3.0259236272990250E-006
   8.6137336660667488E-002     9.4093719503010778E-002    -3.0585864721997531E-006
   8.6461731850278584E-002     9.4509778569953018E-002    -3.0983064204820495E-006
   8.6769980607868530E-002     9.4905651077656139E-002    -3.1436114512124096E-006
   8.7060229091263028E-002     9.5278855894191938E-002    -3.1929483745957393E-006
   8.7330731715129478E-002     9.5627107816539741E-002    -3.2446173997538377E-006
   8.7579861649896160E-002     9.5948187057549372E-002    -3.2970270879428159E-006
   8.7806120607175547E-002     9.6240076104345845E-002    -3.3485701996905737E-006
   8.8008147853727806E-002     9.6500939632342422E-002    -3.3977097839574472E-006
   8.8184728402097470E-002     9.6729127525852110E-002    -3.4430312552416139E-006
   8.8334800335702970E-002     9.6923193140934449E-002    -3.4832626766875103E-006
   8.8457461249345753E-002     9.7081903555705396E-002    -3.5173006119556573E-006
   8.8551973879183690E-002     9.7204249706489859E-002    -3.5442278331302020E-006
   8.8617771622879413E-002     9.7289453902844256E-002    -3.5633310888209032E-006
   8.8654473482968801E-002     9.7336991132165276E-002    -3.5741143413594906E-006
   8.8706794254991742E-002     9.7404771643895049E-002    -3.5896434060887111E-006
   8.8892264302076557E-002     9.7645161651082488E-002    -3.6461411537650531E-006
   8.9221374442323712E-002     9.8072186318450619E-002    -3.7518740486029429E-006
   8.9686485759891091E-002     9.8676456670738377E-002    -3.9132982509616353E-006
   9.0276705744402871E-002     9.9445509058468815E-002    -4.1353314560252786E-006
   9.0978202396159294E-002    0.10036179053341318         -4.4241026838867810E-006
   9.1774533996721738E-002    0.10140528170256506         -4.7799897453190167E-006
   9.2647035533143768E-002    0.10255267525894013         -5.1983705329873087E-006
   9.3575256470690871E-002    0.10377809240604849         -5.6681241443249340E-006
   9.4537440191382285E-002    0.10505355200852358         -6.1720223279553834E-006
   9.5511033989951019E-002    0.10634957455350608         -6.6881696406040012E-006
   9.6473217710642434E-002    0.10763583059988120         -7.1925566878217571E-006
   9.7401438648189537E-002    0.10888187947150336         -7.6619122898014891E-006
   9.8273940184611566E-002    0.11005777353426127         -8.0773356519250883E-006
   9.9070271785174011E-002    0.11113498895433151         -8.4260132922999494E-006
   9.9771768436930433E-002    0.11208708783476466         -8.7026382487367113E-006
  0.10036198842144221         0.11289047807451383         -8.9090098425437508E-006
  0.10082709973900959         0.11352507923364508         -9.0523389512549290E-006
  0.10115620987925675         0.11397493188777713         -9.1424863782362583E-006
  0.10134167992634156         0.11422875255189868         -9.1889128405012481E-006
  0.10142909998832507         0.11434847133491191         -9.2096562195550808E-006
  0.10161457003540988         0.11460260318012537         -9.2512107445920757E-006
  0.10194368017565704         0.11505405036591754         -9.3163946280008401E-006
  0.10240879149322442         0.11569317351065517         -9.3888494857350497E-006
  0.10299901147773620         0.11650612062062539         -9.4451833369257887E-006
  0.10370050812949262         0.11747514138825527         -9.4556445372685110E-006
  0.10449683973005507         0.11857888063994530         -9.3858776648569073E-006
  0.10536934126647710         0.11979275796747769         -9.1994763967085313E-006
  0.10629756220402420         0.12108943753302891         -8.8617063404110557E-006
  0.10725974592471561         0.12243934609923086         -8.3443582759295132E-006
  0.10823333972328435         0.12381133159009296         -7.6303898658709301E-006
  0.10919552344397576         0.12517325824679776         -6.7194464385984115E-006
  0.11012374438152286         0.12649283855839577         -5.6307726302574738E-006
  0.11099624591794489         0.12773837506659971         -4.4051769569116578E-006
  0.11179257751850734         0.12887958115338913         -3.1039128500773890E-006
  0.11249407417026376         0.12988839148342904         -1.8047429151764240E-006
  0.11308429415477554         0.13073974337905597         -5.9528213611518763E-007
  0.11354940547234292         0.13141230212688931          4.3571137859689003E-007
  0.11387851561259008         0.13188910117837443          1.2079636038059369E-006
  0.11406398565967489         0.13215814317680574          1.6590706540193026E-006
  0.11414968787145467         0.13228226812716348          1.8683690025415520E-006
  0.11432786875056269         0.13254134716414834          2.3209878116361906E-006
  0.11464404451605320         0.13300105123356440          3.1458030912414822E-006
  0.11509087646951331         0.13365184611509096          4.3715845669690251E-006
  0.11565790018768457         0.13447961795194452          6.0312218398564724E-006
  0.11633182728300759         0.13546627162218233          8.1603986152247072E-006
  0.11709686221387611         0.13659004563281321          1.0791835962492818E-005
  0.11793507352198929         0.13782589539043613          1.3948348766945834E-005
  0.11882681440014295         0.13914596379806776          1.7635366730484959E-005
  0.11975118328833233         0.14052012330022876          2.1833452188356603E-005
  0.12068651382633432         0.14191661552864929          2.6492077479697059E-005
  0.12161088271452369         0.14330274890606437          3.1525400564228184E-005
  0.12250262359267736         0.14464567920847843          3.6811110794779476E-005
  0.12334083490079054         0.14591324955405896          4.2192256551908548E-005
  0.12410586983165905         0.14707489686089814          4.7478981317545989E-005
  0.12477979692698207         0.14810263643781824          5.2436478879933426E-005
  0.12534682064515335         0.14897211750724987          5.6715233891853952E-005
  0.12579365259861344         0.14966338992939066          5.9638106430317996E-005
  0.12610982836410395         0.15015916618992847          6.0175800255627809E-005
  0.12628800924321198         0.15043751930629229          5.9748641141181905E-005
  0.12633171927420372         0.15049941806075279          6.1285443946349633E-005
  0.12633900844218052         0.15050966420145545          6.1587271624187218E-005
  0.12635194281693718         0.15052849661054191          6.1946487349752791E-005
  0.12637022218104443         0.15055548652370659          6.2363940386235637E-005
  0.12639341844738497         0.15059004772752985          6.2827600574051103E-005
  0.12642098800381837         0.15063139534182479          6.3330406748681942E-005
  0.12645228467351230         0.15067858773610948          6.3869381130435623E-005
  0.12648657490182114         0.15073048866621169          6.4441340473230056E-005
  0.12652305496121458         0.15078589648161822          6.5040332078887108E-005
  0.12656086979371661         0.15084357984061889          6.5650917529082222E-005
  0.12659913305428339         0.15090222816293181          6.6233135638970719E-005
  0.12663694788678542         0.15096056015504208          6.6690710664687580E-005
  0.12667342794617886         0.15101731924893327          6.6820087961668318E-005
  0.12670771817448770         0.15107120702966512          6.6240577019365844E-005
  0.12673901484418162         0.15112068933154810          6.4432130276791209E-005
  0.12676658440061503         0.15116381559481312          6.1134743057923366E-005
  0.12678978066695556         0.15119868969843511          5.7006171865094275E-005
  0.12680806003106282         0.15122468018866619          5.3358884978497480E-005
  0.12682099440581948         0.15124256248958193          5.0775159650291984E-005
  0.12682828357379627         0.15125438700317290          4.8899109689876357E-005
  0.12683171927420372         0.15125907675498693          4.8916596753842065E-005
  0.12683900844218052         0.15127083423116225          5.0905604474731948E-005
  0.12685194281693718         0.15128862241416963          5.3604676002464140E-005
  0.12687022218104443         0.15131446986883426          5.7473096723323954E-005
  0.12689341844738497         0.15134919117450096          6.1996980423984112E-005
  0.12692098800381837         0.15139223392358853          6.5858055883777876E-005
  0.12695228467351230         0.15144174756031736          6.8329287222843819E-005
  0.12698657490182114         0.15149576603973158          6.9609289112333456E-005
  0.12702305496121458         0.15155272683478269          7.0187880441083088E-005
  0.12706086979371661         0.15161131285352847          7.0433770974808688E-005
  0.12709913305428339         0.15167025621890676          7.0544815529220619E-005
  0.12713694788678542         0.15172827161256797          7.0608776243648568E-005
  0.12717342794617886         0.15178406294753602          7.0656614761010431E-005
  0.12720771817448770         0.15183635849444840          7.0693436080524266E-005
  0.12723901484418162         0.15188394929545404          7.0713752609563238E-005
  0.12726658440061503         0.15192572656231695          7.0709007814922717E-005
  0.12728978066695557         0.15196071572337944          7.0671668433637449E-005
  0.12730806003106282         0.15198811081543515          7.0598664645159497E-005
  0.12732099440581948         0.15200730661190148          7.0495230614650486E-005
  0.12732828357379627         0.15201789050161116          7.0365937113413962E-005
  0.12735198124728078         0.15205202870942161          6.9898098811139921E-005
  0.12744566661023832         0.15219600412351852          7.0921365522623285E-005
  0.12761362228019366         0.15245894663976936          7.3633652108533870E-005
  0.12785487572099671         0.15283653158994120          7.6832516588183457E-005
  0.12816798062051241         0.15332522077928756          8.0288673438770001E-005
  0.12855105503514228         0.15392235271817195          8.4190342597072285E-005
  0.12900179548058457         0.15462520961415574          8.8722163959217143E-005
  0.12951749130293422         0.15543053735721540          9.4003062368805488E-005
  0.13009504111876061         0.15633446277563268          1.0011081380503209E-004
  0.13073097151317001         0.15733245276282498          1.0710272006832656E-004
  0.13142145794726823         0.15841943151068696          1.1502761159542943E-004
  0.13216234776725175         0.15958975712597989          1.2392870868404866E-004
  0.13294918518273116         0.16083726291336023          1.3384443922614953E-004
  0.13377723806632821         0.16215528379651267          1.4480747907199849E-004
  0.13464152641431526         0.16353667884126577          1.5684299429973838E-004
  0.13553685229756110         0.16497386076166531          1.6996662944737109E-004
  0.13645783112286150         0.16645878465177841          1.8418145956355762E-004
  0.13739892401675216         0.16798318849110713          1.9948008236546312E-004
  0.13835447113710167         0.16953821689015744          2.1583383190414704E-004
  0.13931872571217740         0.17111486221615249          2.3319921903912876E-004
  0.14028588860248925         0.17270383165445730          2.5151249458056071E-004
  0.14125014317756499         0.17429561709067956          2.7068874584933005E-004
  0.14220569029791449         0.17588055517662007          2.9062115498591085E-004
  0.14314678319180515         0.17744889013332693          3.1118076435562945E-004
  0.14406776201710556         0.17899082387228812          3.3221643877197251E-004
  0.14496308790035140         0.18049661149946855          3.5355650227530521E-004
  0.14582737624833844         0.18195659144887924          3.7500936515018780E-004
  0.14665542913193549         0.18336128236466376          3.9636642261474831E-004
  0.14744226654741491         0.18470131511641985          4.1740126346681734E-004
  0.14818315636739843         0.18596819672801190          4.3789166300620998E-004
  0.14887364280149665         0.18715299224914614          4.5758643949182082E-004
  0.14950957319590605         0.18824780144034559          4.7624769802925241E-004
  0.15008712301173244         0.18924512215098266          4.9363671588482320E-004
  0.15060281883408208         0.19013806317680973          5.0952297429711097E-004
  0.15105355927952438         0.19092040983441325          5.2368935904626313E-004
  0.15143663369415425         0.19158667946340480          5.3593709859303673E-004
  0.15174973859366994         0.19213218146004066          5.4609071529421009E-004
  0.15199099203447300         0.19255305800436837          5.5400216104337357E-004
  0.15215894770442834         0.19284636049329579          5.5955558103727276E-004
  0.15225263306738587         0.19300999479153200          5.6266726066645737E-004
  0.15235695050928544         0.19319228741382274          5.6614568362962914E-004
  0.15270790099632131         0.19380651639532651          5.7796478184416172E-004
  0.15333707211025482         0.19491068809216017          5.9958438881796763E-004
  0.15424082067754485         0.19650314117226322          6.3160817114578729E-004
  0.15541372873393097         0.19858100601035639          6.7490299388715813E-004
  0.15684874641589552         0.20114033591920918          7.3060559322318894E-004
  0.15853724474542050         0.20417599770279549          8.0012320134934239E-004
  0.16046906946491277         0.20768156881276892          8.8513226879577585E-004
  0.16263260262263371         0.21164918303288724          9.8757150365219072E-004
  0.16501483261666222         0.21606935335582150          1.1096280408486488E-003
  0.16760143251539214         0.22093078829815280          1.2537152528763942E-003
  0.17037684625084393         0.22622017994563454          1.4224394009276550E-003
  0.17332438218882942         0.23192197183093696          1.6185534193090267E-003
  0.17642631352170537         0.23801813100580826          1.8448971266960233E-003
  0.17966398488348437         0.24448792166808572          2.1043226072923315E-003
  0.18301792454771318         0.25130766194110354          2.3996031714596123E-003
  0.18646796153412484         0.25845051156305410          2.7333278640255827E-003
  0.18999334692017097         0.26588627281236299          3.1077815151301594E-003
  0.19357287862806849         0.27358122340426705          3.5248127961100811E-003
  0.19718502893699977         0.28149798913324003          3.9856932807414997E-003
  0.20080807395366693         0.28959547407466918          4.4909721568458551E-003
  0.20442022426259820         0.29782886374695555          5.0403323262883312E-003
  0.20799975597049572         0.30614964229277697          5.6324498544403495E-003
  0.21152514135654185         0.31450577927052625          6.2648730014386259E-003
  0.21497517834295352         0.32284200914604877          6.9339242438850347E-003
  0.21832911800718233         0.33110007250219220          7.6346232338042400E-003
  0.22156678936896132         0.33921924760874866          8.3606612669303061E-003
  0.22466872070183727         0.34713678755289845          9.1044072599911173E-003
  0.22761625663982277         0.35478901417070602          9.8570098804493245E-003
  0.23039167037527455         0.36211118664371877          1.0608450197339397E-002
  0.23297827027400447         0.36903925149593819          1.1347796251144904E-002
  0.23536050026803298         0.37551029227022092          1.2063404255267675E-002
  0.23752403342575393         0.38146359590371470          1.2743216802697056E-002
  0.23945585814524620         0.38684162964948116          1.3375094525554864E-002
  0.24114435647477117         0.39159104756418889          1.3947181345289147E-002
  0.24257937415673572         0.39566364819865935          1.4448283861995870E-002
  0.24375228221312184         0.39901730632774973          1.4868252458808191E-002
  0.24465603078041187         0.40161675630272919          1.5198336730589519E-002
  0.24528520189434538         0.40343438365463075          1.5431514973662415E-002
  0.24563615238138126         0.40445107741222414          1.5562796538914139E-002
  0.24576367735333840         0.40482100031684143          1.5610715561885227E-002
  0.24595653097965944         0.40538096557576464          1.5683405713842399E-002
  0.24630329165224615         0.40638941882620006          1.5814781908213504E-002
  0.24680369766348700         0.40784829244458393          1.6005901765975994E-002
  0.24745726952323566         0.40976007935294595          1.6258264948778960E-002
  0.24826337089423084         0.41212801279921651          1.6573847891758631E-002
  0.24922121489995266         0.41495608145674817          1.6955121046275456E-002
  0.25032986595345952         0.41824904359140186          1.7405069424193457E-002
  0.25158824095332943         0.42201243417312739          1.7927216287751676E-002
  0.25299511043569189         0.42625256231078745          1.8525649869943702E-002
  0.25454909981199669         0.43097652779652879          1.9205056310240731E-002
  0.25624869072804884         0.43619224306351301          1.9970757712166731E-002
  0.25809222255519604         0.44190839454033631          2.0828748326090159E-002
  0.26007789401682496         0.44813449780153708          2.1785745802125788E-002
  0.26220376495049991         0.45488088883848388          2.2849240895625723E-002
  0.26446775820489088         0.46215869337932630          2.4027550026172285E-002
  0.26686766167005860         0.46997992042132081          2.5329888230210852E-002
  0.26940113043932656         0.47835736602135953          2.6766426500295683E-002
  0.27206568910074336         0.48730467287764018          2.8348374033454020E-002
  0.27485873415596040         0.49683636725182984          3.0088065857515202E-002
  0.27777753656419779         0.50696778664867426          3.1999044636437463E-002
  0.28081924440883738         0.51771506413232804          3.4096157348005314E-002
  0.28398088568404795         0.52909519397384364          3.6395672186307307E-002
  0.28725937119873135         0.54112596732243556          3.8915388241696797E-002
  0.29065149759495607         0.55382596493414027          4.1674763045693196E-002
  0.29415395047793252         0.56721450710668431          4.4695045179202773E-002
  0.29776330765447573         0.58131165701000720          4.7999426728971409E-002
  0.30147604247679100         0.59613814695487710          5.1613197185854054E-002
  0.30528852728831840         0.61171531884829500          5.5563912604129656E-002
  0.30919703696826800         0.62806507529716360          5.9881580984365246E-002
  0.31319775257138527         0.64520971121267834          6.4598842275273238E-002
  0.31728676505938885         0.66317188818431949          6.9751187835792927E-002
  0.32146007912043628         0.68197448263589899          7.5377175096551896E-002
  0.32571361707288554         0.70164038854802857          8.1518649362749121E-002
  0.33004322284953802         0.72219241931175937          8.8221001291800161E-002
  0.33444466605847056         0.74365292089123336          9.5533383812844652E-002
  0.33891364611648905         0.76604358285508134         0.10350898164501941     
  0.34344579645116358         0.78938552138606166         0.11220536109921866     
  0.34803668876734162         0.81369798904901613         0.12168452857294232     
  0.35268183737396852         0.83899886417115954         0.13201338919988120     
  0.35737670356698881         0.86530382682047913         0.14326392567642354     
  0.36211670006404573         0.89262578222922939         0.15551342724647405     
  0.36689719548664557         0.92097436453922099         0.16884473546776121     
  0.37171351888540749         0.95035515154214956         0.18334640392944734     
  0.37656096430397784         0.98076877725563383         0.19911280115350036     
  0.38143479537714881          1.0122104944301153         0.21624431123612289     
  0.38633024995868914          1.0446684919548772         0.23484711708146017     
  0.39124254477436532          1.0781234944461118         0.25503329097312494     
  0.39616688009560597          1.1125471855362761         0.27692043595918553     
  0.40109844442924442          1.1479011641297241         0.30063136908980098     
  0.40603241921875549          1.1841355089293686         0.32629352351249241     
  0.41096398355239394          1.2211871296816130         0.35403807117624042     
  0.41588831887363459          1.2589786671254475         0.38399901482733151     
  0.42080061368931077          1.2974168358497922         0.41631179681754404     
  0.42569606827085110          1.3363909778485501         0.45111165026863848     
  0.43056989934402207          1.3757715575545828         0.48853153095398022     
  0.43541734476259242          1.4154090384188447         0.52869976574748345     
  0.44023366816135434          1.4551326859268052         0.57173716043079670     
  0.44501416358395418          1.4947503240305009         0.61775401293043253     
  0.44975416008101110          1.5340472236889322         0.66684607754703484     
  0.45444902627403139          1.5727864126826099         0.71909056142610461     
  0.45909417488065829          1.6107113379450997         0.77454285188241767     
  0.46368506719683633          1.6475443678346648         0.83323019146163835     
  0.46821721753151085          1.6829916306921406         0.89514837145167347     
  0.47268619758952934          1.7167455499698285         0.96025662476221385     
  0.47708764079846189          1.7484899342794722          1.0284737454300223     
