-1.99326       0              
-1.96467       0              
-1.91394       0              
-1.84225       0              
-1.75127       0              
-1.64314       0              
-1.52039       0              
-1.38591       0              
-1.24283       0              
-1.09452       0              
-0.944443      0              
-0.79613       0              
-0.653053      0              
-0.518564      0              
-0.395815      0              
-0.287685      0              
-0.196708      0              
-0.125014      0              
-0.0742847     0              
-0.045696      0              
-0.038752      0              
-0.0378788     0              
-0.0363411     0              
-0.0341939     0              
-0.031515      0              
-0.028401      0              
-0.0249646     0              
-0.02133       0              
-0.0176285     0              
-0.0139938     0              
-0.0105574     0              
-0.00744348    0              
-0.00476453    0              
-0.0026174     0              
-0.00107964    0              
-0.000206462   0              
2.07382e-08    0              
1.06189e-07    0              
2.47786e-07    0              
4.26443e-07    0              
6.18037e-07    0              
7.96694e-07    0              
9.38291e-07    0              
1.02374e-06    0              
1.06374e-06    0              
1.14463e-06    0              
1.28481e-06    0              
1.47552e-06    0              
1.70477e-06    0              
1.95816e-06    0              
2.21976e-06    0              
2.47315e-06    0              
2.7024e-06     0              
2.89311e-06    0              
3.03329e-06    0              
3.11418e-06    0              
0.000156543    0              
0.00080749     0              
0.00196257     0              
0.00359498     0              
0.00566648     0              
0.00812853     0              
0.0109234      0              
0.0139857      0              
0.0172434      0              
0.0206204      0              
0.0240375      0              
0.0274145      0              
0.0306722      0              
0.0337345      0              
0.0365294      0              
0.0389914      0              
0.0410629      0              
0.0426953      0              
0.0438504      0              
0.0445014      0              
0.0447517      0              
0.0451631      0              
0.0458932      0              
0.0469249      0              
0.0482341      0              
0.0497901      0              
0.0515565      0              
0.0534919      0              
0.0555509      0              
0.0576852      0              
0.0598448      0              
0.0619791      0              
0.064038       0              
0.0659734      0              
0.0677398      0              
0.0692959      0              
0.0706051      0              
0.0716368      0              
0.0723668      0              
0.0727782      0              
0.0729216      0              
0.0731169      0              
0.0734552      0              
0.0739155      0              
0.0744688      0              
0.0750803      0              
0.0757117      0              
0.0763233      0              
0.0768766      0              
0.0773369      0              
0.0776752      0              
0.0778704      0              
0.0779203      1.06853e-08    
0.0779345      1.28278e-07    
0.0779596      4.87672e-07    
0.0779953      1.21015e-06    
0.0780404      2.39543e-06    
0.0780941      4.11563e-06    
0.0781551      6.41065e-06    
0.0782219      9.28537e-06    
0.078293       1.27087e-05    
0.0783666      1.66146e-05    
0.0784412      2.09048e-05    
0.0785148      2.54536e-05    
0.0785859      3.01141e-05    
0.0786527      3.47248e-05    
0.0787136      3.91183e-05    
0.0787673      4.31291e-05    
0.0788125      4.66024e-05    
0.0788481      4.94012e-05    
0.0788733      5.14139e-05    
0.0788875      5.25597e-05    
0.0788995      5.35311e-05    
0.0789362      5.65491e-05    
0.079002       6.20943e-05    
0.0790965      7.03521e-05    
0.0792192      8.15623e-05    
0.0793692      9.59969e-05    
0.0795458      0.000113939    
0.0797478      0.000135661    
0.0799741      0.000161411    
0.0802232      0.000191397    
0.0804937      0.000225777    
0.080784       0.000264651    
0.0810922      0.000308056    
0.0814166      0.000355963    
0.0817552      0.000408271    
0.082106       0.000464815    
0.0824668      0.000525357    
0.0828354      0.000589596    
0.0832098      0.000657166    
0.0835875      0.000727646    
0.0839664      0.000800559    
0.0843442      0.000875381    
0.0847185      0.000951547    
0.0850872      0.00102846     
0.085448       0.00110549     
0.0857987      0.001182       
0.0861373      0.00125733     
0.0864617      0.00133083     
0.08677        0.00140184     
0.0870602      0.00146972     
0.0873307      0.00153386     
0.0875799      0.00159365     
0.0878061      0.00164856     
0.0880081      0.00169805     
0.0881847      0.00174167     
0.0883348      0.00177901     
0.0884575      0.0018097      
0.088552       0.00183345     
0.0886178      0.00185005     
0.0886545      0.00185932     
0.0887068      0.00187257     
0.0888923      0.00191975     
0.0892214      0.00200433     
0.0896865      0.00212571     
0.0902767      0.00228276     
0.0909782      0.00247367     
0.0917745      0.00269578     
0.092647       0.00294547     
0.0935753      0.00321807     
0.0945374      0.00350792     
0.095511       0.00380845     
0.0964732      0.00411232     
0.0974014      0.00441171     
0.0982739      0.00469854     
0.0990703      0.00496475     
0.0997718      0.00520268     
0.100362       0.00540529     
0.100827       0.00556648     
0.101156       0.00568134     
0.101342       0.00574636     
0.101429       0.00577708     
0.101615       0.0058424      
0.101944       0.00595883     
0.102409       0.00612446     
0.102999       0.00633647     
0.103701       0.00659107     
0.104497       0.00688345     
0.105369       0.00720784     
0.106298       0.00755748     
0.10726        0.00792474     
0.108233       0.00830125     
0.109196       0.00867808     
0.110124       0.00904599     
0.110996       0.00939565     
0.111793       0.00971798     
0.112494       0.0100044      
0.113084       0.0102472      
0.113549       0.0104397      
0.113879       0.0105764      
0.114064       0.0106537      
0.11415        0.0106895      
0.114328       0.010764       
0.114644       0.0108965      
0.115091       0.0110846      
0.115658       0.0113245      
0.116332       0.0116115      
0.117097       0.0119397      
0.117935       0.0123023      
0.118827       0.0126913      
0.119751       0.0130981      
0.120687       0.0135134      
0.121611       0.0139274      
0.122503       0.0143301      
0.123341       0.0147115      
0.124106       0.0150622      
0.12478        0.015373       
0.125347       0.0156359      
0.125794       0.015844       
0.12611        0.0159917      
0.126288       0.0160751      
0.126332       0.0160956      
0.126339       0.016099       
0.126352       0.016105       
0.12637        0.0161136      
0.126393       0.0161245      
0.126421       0.0161374      
0.126452       0.0161521      
0.126487       0.0161682      
0.126523       0.0161853      
0.126561       0.0162031      
0.126599       0.016221       
0.126637       0.0162388      
0.126673       0.0162559      
0.126708       0.0162721      
0.126739       0.0162868      
0.126767       0.0162997      
0.12679        0.0163106      
0.126808       0.0163192      
0.126821       0.0163253      
0.126828       0.0163288      
0.126832       0.0163304      
0.126839       0.0163338      
0.126852       0.0163399      
0.12687        0.0163485      
0.126893       0.0163594      
0.126921       0.0163724      
0.126952       0.0163871      
0.126987       0.0164033      
0.127023       0.0164205      
0.127061       0.0164383      
0.127099       0.0164564      
0.127137       0.0164742      
0.127173       0.0164914      
0.127208       0.0165076      
0.127239       0.0165224      
0.127267       0.0165354      
0.12729        0.0165464      
0.127308       0.016555       
0.127321       0.0165611      
0.127328       0.0165645      
0.127352       0.0165757      
0.127446       0.01662        
0.127614       0.0166995      
0.127855       0.0168139      
0.128168       0.0169627      
0.128551       0.0171452      
0.129002       0.0173607      
0.129517       0.0176082      
0.130095       0.0178866      
0.130731       0.0181946      
0.131421       0.0185308      
0.132162       0.0188935      
0.132949       0.0192809      
0.133777       0.0196911      
0.134642       0.020122       
0.135537       0.0205712      
0.136458       0.0210364      
0.137399       0.0215149      
0.138354       0.022004       
0.139319       0.022501       
0.140286       0.0230028      
0.14125        0.0235065      
0.142206       0.0240089      
